wallet,deposit_count,deposit_total,borrow_count,borrow_total,repay_count,repay_total,redeem_count,redeem_total,liquidation_count,repay_ratio,activity_days,credit_score
0x04819393b5f4bc198c2b68c4671c9b0dea36a68e,1,1108866.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x048257c85f457a6b22a30db67cc781676fa521c8,1,1097475.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04826a8b3190c525602609bac98f85f28b3a56b3,1,6282648551649952.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0482d6bf3b83470ee4ee87c20a98d38249138e1b,1,1e+17,1,2e+16,0,0.0,0,0.0,0,0.0,0.0016203703703703703,480
0x048328090e7a51f106ad99ac2c8eca8519725632,6,1.5290440293956574e+20,0,0.0,0,0.0,3,4.398012639341615e+19,0,1.0,46.11974537037037,680
0x04841cbcc7676ddfe8146e8ad3aa0a478e843792,1,5.4e+21,1,7e+20,1,7e+20,1,5.4e+21,0,1.0,0.0013657407407407407,660
0x0484b2e7973130c0b31b482175c15a38d86e5840,1,4.253416716256276e+17,1,200000000.0,1,200037474.0,10,1.2633786861152048e+21,0,1.00018737,17.5525,750
0x04859ae1248a198d87270ebb27e3ca3a2cc98595,0,0.0,0,0.0,0,0.0,1,4050911874.0,0,1.0,0.0,460
0x0485c45ca2c7aef83b2cea8707874e38b5524e68,1,216613848032030.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04868121d0d38eae597dd6b23e8d120775006674,1,3983611609319756.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0486b904c347c7794e70a37c8d53a67b64b38b5f,1,9843.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04873757ba72cb607dabe30084e4dfa6ca3c1b82,1,4e+21,0,0.0,0,0.0,1,4.0000005732664334e+21,0,1.0,0.0021296296296296298,560
0x04874b6d702120d4a722e25d9cba2ae0790334f4,1,1.12e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0487fed00e5f5e81507b1cd6e851b741a4a020fd,1,1.045e+20,1,102355373459.0,3,102370061283.0,11,1.0450657384239758e+20,0,1.0001434983186874,42.03721064814815,800
0x0488456ea17ec42ad21df20efb4a35a37d710064,1,1106967.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0488a842649b08a69392ee8fed93db6d3dc773bd,3,1.7748679316480556e+18,0,0.0,0,0.0,0,0.0,0,1.0,3.7831597222222224,550
0x0488def629e5780e493829c28e704864cbef0b8a,2,2200000.0,0,0.0,0,0.0,0,0.0,0,1.0,4.8126851851851855,550
0x0488eb591321625f9417cc3c21398c8d06ac9095,5,4.338024990545504e+20,4,393214678.0,2,197165752.0,1,152176734.0,1,0.5014201224706063,34.59803240740741,590
0x04895114da673f16d83a75e4cd3c64a68e2428c8,20,3.720542619623719e+21,15,2.450000000006573e+21,13,2.4503141018106855e+21,18,4.3451058208059535e+21,0,1.0001282048180047,22.272766203703704,750
0x04898eedaa574d173f7d7705168bcebcf3824e2d,1,4415.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04899a2bba1faf90a5779aaabfc169339744c227,1,2e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x048a81418e95b13b47b63f4a784a1ff5542e72cc,4,5.4887079685370814e+19,2,4.33e+19,2,4.34758700738471e+19,4,5.504868747091486e+19,0,1.0040616645230278,78.07313657407407,790
0x048aa5096f91f6436ed3ac79e853c16a9c4155bb,1,5e+17,1,2.50000001490407e+17,0,0.0,0,0.0,0,0.0,0.0025,480
0x048aaa70a3e351c9e3b487ba78fa03efbf062067,26,3.10453082513801e+21,13,10547241333.0,15,8188166281.0,7,2.1523027586773072e+17,0,0.7763325046314269,91.9010763888889,700
0x048ab378049f7763e5c728fe551ae19115b2bb20,9,1.3902581215455935e+20,11,9.647895869639308e+19,7,4.287170569996706e+19,6,4.500000000000997e+19,0,0.4443632713209397,4.16724537037037,530
0x048ad0a6d74bade422ae4080f17fc311d3aaec83,2,2045587884884254.0,0,0.0,0,0.0,2,2045587895713155.0,0,1.0,12.851805555555556,620
0x048b12903e0cc00b5bddbec2c76909cc6666c155,1,1000000000000000.0,1,55000000033773.0,0,0.0,0,0.0,0,0.0,0.0007638888888888889,480
0x048bcde2ea3e9f4c14ce9ad83c96bbdc61ca2f4c,1,3621041932210407.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x048ca2571ed3aec463d42cb6fb0f20f6fcb7988e,2,1003896362.0,1,400389710.0,0,0.0,1,503437775.0,0,0.0,1.1274768518518519,490
0x048cfe86325ecb012e4cc05495683e229eaca7ad,1,5.015e+18,1,1.015e+18,0,0.0,0,0.0,0,0.0,0.0009027777777777777,480
0x048e1e942cecde524fb35ebd625749b0be00f563,82,3.2872911652653365e+22,37,1.6681493992508446e+22,20,7.508628925864722e+21,36,1.0963864235807768e+22,0,0.45011729340530293,86.15178240740741,630
0x048f06d1afb5e43f73f593aab1b2a4316ddb5d9f,1,2.54e+18,1,2609283355.0,1,2610407590.0,1,2.541275544844499e+18,0,1.0004308596833096,52.38728009259259,760
0x048f5cb4c12107c37e2d028aa56315659f36ce47,8,2.092888015209421e+20,4,204260052.0,1,39232251.0,1,85459681.0,0,0.19207011168292468,9.793958333333334,490
0x04900d94ce6b1689922d8f0f672f8473aa49eb62,1,4854172559482.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0490bcc64eb613b9f5b774f7e0fed4478d0982ab,2,2.76e+17,1,100000.0,0,0.0,0,0.0,0,0.0,0.0008564814814814815,480
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,31,1.9858952312983432e+22,14,15113618512.0,4,6568920759.0,5,1.0117914796655055e+19,2,0.43463587186512415,108.99576388888889,490
0x049262af9167e1fd91c668cea2500eac72bd6df7,1,4.5e+19,1,4126186.0,1,4126186.0,0,0.0,0,1.0,1.9158796296296297,650
0x0492641c71d27fc4ad2913abc02af5dae2d7e9ec,1,6.999999999989999e+17,0,0.0,0,0.0,1,790398.0,0,1.0,10.990625,610
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,1,5.6961245747668294e+17,1,217969.0,2,217992.0,0,0.0,0,1.0001055195922357,1.7859027777777778,650
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,3,9.998260844051251e+18,2,2.005e+18,2,1784532567506745.0,2,1000000010000000.0,0,0.000890041180801369,0.002777777777777778,500
0x0494a6fe59e7b6db7cc4d8530f95f4f836e2100b,1,1.091e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,0,0.0,0,0.0,0,0.0,25,1.7396881760283898e+22,0,1.0,129.18836805555554,600
0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,16,5.913309082281245e+21,14,1.3022930395208218e+21,19,1.3073960766724395e+21,19,1.7377737388918974e+19,0,1.0039185014407321,83.93918981481481,800
0x0495a81819e5fe5c6d737b8b7d974ffdbd3532d9,2,9827923874498378.0,0,0.0,0,0.0,0,0.0,0,1.0,7.1775925925925925,550
0x0495ef8dec406418adbeb8e66b78ffbf7fd07a34,2,7209397172136929.0,0,0.0,0,0.0,0,0.0,0,1.0,8.724560185185185,550
0x04962bc8ed7ea4f608dedf636790035d058b1daf,22,1.660170544900058e+21,12,1.33000000000012e+21,5,7.702381928053279e+20,6,6.301891553121483e+20,0,0.5791264607558334,51.530462962962964,700
0x04963f5707c9db2d613e8d402453f88a72f1c6d4,1,5.9e+21,1,700000000.0,1,700000000.0,1,5.9e+21,0,1.0,0.0016782407407407408,660
0x049675d578aff8a085ea67947751cc2df717b863,0,0.0,3,4.5030614796586624e+21,6,9.006293370634968e+21,6,7.713950880610908e+21,0,2.000037843435719,0.12869212962962964,600
0x0496c02f3d8eadbc5558913ef6dc5fff59077df0,1,9.5e+19,1,10000000.0,0,0.0,0,0.0,0,0.0,14.013113425925926,530
0x049702e543254ea9f16abe9d6aa9b1d1e9efbee4,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0497139c9c7c0faef171143f71b0fe54fa24dcb1,1,5918739908327777.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04973fe77a1f4ea0c3d647661fc0c95e11e538e1,1,9.08e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x049808d5eaa90a2665b9703d2246dded34f1eb73,1,1173257.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0498ee7e380650bbe94857a759ae11d071683fd0,0,0.0,0,0.0,0,0.0,3,46295004.0,0,1.0,1.0621064814814816,480
0x049940feda4277b7f01ef10fca0b975c541d8fca,196,1.3977378141018695e+23,36,2.437464000004111e+24,37,2.443082466061209e+24,76,1.435983668897355e+24,0,1.0023050457594813,110.41072916666667,800
0x04997f327d508cc66bf2afbaec867a5b45fcb231,4,4.772366992666648e+20,2,700000000.0,0,0.0,0,0.0,0,0.0,12.300138888888888,530
0x04998145f9615270181f46cacd96e3fb2275bb64,4,3.743e+21,2,1175394729.0,2,1176204032.0,0,0.0,0,1.000688537203743,8.057766203703704,650
0x0499c4984578346f1fafe15213c6f5b31bcefb21,2,4074242.0,0,0.0,0,0.0,0,0.0,0,1.0,8.638136574074075,550
0x0499f8afe7234321fd3da64116141431fc08ff35,4,6.507600588197092e+21,2,1.14e+22,3,1.1404377214722205e+22,5,6.510696517682215e+21,0,1.0003839662037022,19.84701388888889,750
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,14,2.0616503179475398e+21,10,1.0106542586420294e+21,2,175397616.0,2,197092151.0,0,1.735485844938445e-13,6.298981481481482,500
0x049b8457a23bef5354c65d1cbbfa3bb897782ec1,59,3.3015817412808827e+22,36,3.2000000000402664e+21,29,3.1004241431991985e+21,41,1.9500746834997357e+22,0,0.9688825447375579,69.89377314814814,800
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,5,9.447357645608359e+20,9,29565000000.0,5,16047633432.0,0,0.0,0,0.5427915924911213,6.705532407407407,550
0x049ca02e4394a5ddea5ef9c3194d82e640187573,16,2.60758878281493e+22,16,9.52403149267824e+21,19,9.526309062543105e+21,23,5.801874688842375e+22,0,1.0002391392622563,16.42934027777778,750
0x049df4b2adb3260c5df50f4faa072fa821f0f89a,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x049ebefecd528c6580c11d00e353e52b49c56dd2,2,7.025386175945814e+18,0,0.0,0,0.0,1,2.5386176052259184e+16,0,1.0,8.339606481481482,560
0x049ed9ff140a2ad73db0cbd993771d16e86b4b5e,1,1108324.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x049eebc628e60f804daae62df6c3715b9273b2c2,127,1.929991595095363e+22,78,8.772302134173173e+20,87,8.77423853597412e+20,37,2.1195793256427225e+21,0,1.0002207404363563,64.35872685185186,800
0x049fa027e31206dd10b1ef184e7f564b41eef68f,3,7e+18,2,2.9899999004452997e+18,0,0.0,0,0.0,0,0.0,0.0043518518518518515,480
0x049fd5a7f8d59517260baefa017b79c0ce19f0d0,1,1107757.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04a0362b7c9bea7f14cbf1f33998ff552f731ce0,1,999694.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04a0457e163ceef461efc4d0c2a374bad426d1dc,5,1249987045.0,1,42411611.0,1,42411636.0,12,1.0812292293776887e+21,0,1.000000589461221,3.4164930555555557,700
0x04a157b002ddedb4b3fdbf6b0cd338be5acfd033,0,0.0,0,0.0,0,0.0,3,2.263580549022911e+20,0,1.0,0.0,480
0x04a2bcf8c95199866c4ccd9362fdee975eee406d,1,1100000.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04a38539567837666eb4ee6e027005d14410386d,31,1.1419031699393188e+22,12,7.107421811113321e+21,5,5504257875.0,8,2.118003087481988e+18,0,7.74438048181328e-13,119.32925925925926,630
0x04a3d07f39b643948c39ad3d3aa24ef03a6b7cfc,4,6.670000000007212e+20,0,0.0,0,0.0,4,2.0000229398184998e+18,0,1.0,85.9770949074074,690
0x04a43f4584372de76a0c687b3225ac6abeb63504,3,6.176058047092688e+20,0,0.0,0,0.0,2,1.5800359102283728e+17,0,1.0,6.372430555555556,570
0x04a4a3260cfa79343b0d5165dfed70c3236fab43,15,1.1021221999908243e+18,0,0.0,0,0.0,2,143719475.0,0,1.0,17.370219907407407,620
0x04a4f6e1c8b1917fd9b937a44b5d35fc3e12a275,1,2.33e+16,1,5000000000000000.0,0,0.0,0,0.0,0,0.0,0.0,480
0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,3,3.012e+19,1,1.000000043938668e+19,0,0.0,0,0.0,0,0.0,0.013402777777777777,480
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,1,1.995e+22,1,2e+21,1,2e+21,1,1.995e+22,0,1.0,0.000925925925925926,660
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,10,1.1063612142928064e+22,4,26500000000.0,3,7130097824.0,12,42421385033.0,0,0.269060295245283,86.06628472222222,630
0x04a6b171582bf89567aa91780db5ad2479fc383c,2,5.26817970137369e+18,1,2.6340898680255667e+18,0,0.0,0,0.0,0,0.0,0.01037037037037037,480
0x04a72dd82489175d80e1c165e1aba1771955a0f0,7,2.2304280697916984e+22,3,1.7e+22,3,1.7003111465240991e+22,8,2.230721354732203e+22,0,1.000183027367117,25.957974537037035,750
0x04a74af2379f0263a60b5df186e0e66d32c88539,7,1.4670181010150842e+20,1,2600000000.0,0,0.0,3,2.0000000000002248e+20,0,0.0,16.698252314814816,560
0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,1,1.062e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,2,2000000000000000.0,1,1000.0,0,0.0,0,0.0,0,0.0,0.0005787037037037037,480
0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04a9e17c30292cef63922a16dd24ce3893775ea0,2,2200000.0,0,0.0,0,0.0,0,0.0,0,1.0,5.588206018518519,550
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,1,1215443.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,1,2e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04ab33227e660e5f2e8263a030a00b71c9323bac,0,0.0,0,0.0,0,0.0,10,4.189597358947885e+22,0,1.0,6.667071759259259,500
0x04aba30626401711e202d5f616cc3bd5fd436408,3,1000000002004232.0,0,0.0,0,0.0,0,0.0,0,1.0,6.889768518518519,550
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,2,4.246635237709155e+21,1,3.355e+21,1,3.3568874172199354e+21,2,4.24830482737368e+21,0,1.0005625684709196,4.953530092592593,670
0x04ae0e27e25f13714dbd04b248b64dd748761b79,1,1.1e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,1,1.0628243435377307e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04ae8c108743167c7457073ba8c1571fd5d56325,2,5.025e+18,1,1e+18,1,1.0003242144850817e+18,1,2.0526180586939948e+16,0,1.0003242144850817,2.318773148148148,660
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,1,1046292.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,2,2.005e+20,0,0.0,0,0.0,0,0.0,0,1.0,0.0002546296296296296,550
0x04b0a41216bb2d497f14975b2822033f7448e8b1,2,1179797.0,0,0.0,0,0.0,0,0.0,0,1.0,10.95241898148148,600
0x04b12ef29de958ef09e983938f51a52fa5f7c487,1,101338198.0,1,5e+19,0,0.0,0,0.0,0,0.0,0.00125,480
0x04b16c6a736628ce683a80c5596d31cc5356cc4b,1,3.23e+17,0,0.0,0,0.0,1,3.2333040464653555e+17,0,1.0,26.860694444444444,610
0x04b195e405d68f64d1ec39cd6504dfc8ac048243,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04b223027e2abc98aa863153c652fd9ee45ef855,1,6558842488851937.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,11,3.5384245276075916e+21,5,2.161105364709508e+20,2,2.167683782661219e+20,0,0.0,0,1.0030440061179502,120.25679398148148,750
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,6,5.774226953762798e+21,4,9000000000.0,2,9028226462.0,11,2.5373044163451096e+21,0,1.0031362735555556,22.23601851851852,750
0x04b351407edcbcf7d3eaf684be50036b27421a43,1,1107549.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04b3ed7b273e9d71d85e364d5101652648be0867,1,1.1e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04b432062e5c082fb32738f31fff2e635e6e7f1f,8,2.208955554165017e+19,0,0.0,0,0.0,1,379667892.0,0,1.0,8.107893518518518,560
0x04b504db381e3058c6f83218501b74d647bbdbd5,1,10721.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,1,2.45e+21,1,5e+20,1,5e+20,1,2.45e+21,0,1.0,0.00125,660
0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,26,3.903274426541673e+22,25,2.744956405467948e+22,6,1.9e+22,7,2.7e+22,0,0.6921785702006793,12.376956018518518,650
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,2,2012166283.0,1,1710000000.0,1,333000000.0,1,333000000.0,0,0.19473684210526315,0.005856481481481482,490
0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,40,1.5694961101783397e+21,52,5.301234000018453e+22,103,4.008284069852844e+22,16,1.2547612839405227e+21,0,0.7561039693473051,79.09442129629629,700
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,23,1.9195615141607152e+20,8,7.400000000008998e+19,1,10006057.0,3,197270094.0,0,1.3521698648632207e-13,78.03479166666666,610
0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,1,53076.0,1,9.0,0,0.0,1,62589.0,0,0.0,0.0016666666666666668,390
0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,0,0.0,0,0.0,0,0.0,1,10244615740.0,0,1.0,0.0,460
0x04b7f0bb0ec9de8313180276279984125e9c3f7c,2,1.2998165268030726e+20,1,3.4575747994728856e+16,0,0.0,0,0.0,0,0.0,5.217013888888889,480
0x04b80ffd9e33286ced79539f6e2a20ca45247833,4,9.715e+21,0,0.0,0,0.0,1,3401.0,0,1.0,93.96527777777777,660
0x04b8b16b405662a4d14e27d943036dbd31aab01a,6,5.096514092996512e+21,1,3000000000.0,1,3021455946.0,6,4.0949414138964544e+21,0,1.007151982,46.20143518518518,800
0x04b9164c0335c93939dc6edb65d2274e96129afe,1,1967181762903478.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,0,0.0,0,0.0,0,0.0,1,7272150344.0,0,1.0,0.0,460
0x04b98ee207121943d1e76080a5b4b93345663335,4,3.9277930673915085e+19,11,2.400000000018525e+22,17,2.403020864172205e+22,9,1.1245502211963157e+21,0,1.0012586933973568,39.31138888888889,800
0x04ba162fac660a46e6b234413543a18cf101670e,1,1107486.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04bc46819f14a5580ed913688666c6f589f55403,2,1134766.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0002314814814814815,550
0x04bc88e5693ac863f9c693930354cf6a000ef077,1,9.04e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,1,9.88e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,15,1.288405462733123e+21,7,3.0000000000968577e+19,2,175560267.0,1,250720449.0,0,5.852008899811063e-12,70.90523148148148,590
0x04bdc83e595387020b8cc984cb0e51320f546d74,2,1052601.0,0,0.0,0,0.0,0,0.0,0,1.0,5.8303819444444445,550
0x04bdfb9f9704694ca365b8e27bbdb7e093475340,0,0.0,1,1.0011200648828912e+19,2,2.002248301848509e+19,2,7.074100126019355e+20,0,2.000008162939704,0.08761574074074074,570
0x04be2a942c1060db1c7615670bb55950a52f8b15,2,9.928393819656573e+18,1,1e+18,2,1418003206566008.0,2,1000000010000000.0,0,0.001418003206566008,0.005324074074074074,500
0x04bed630357309dc193bebce09a2ae1381166b33,3,1.0027733154140848e+21,2,302000000.0,3,302161587.0,0,0.0,0,1.0005350562913908,52.476655092592594,750
0x04bee613690e98a1959f236c38abaa5f2439b14a,2,1.0414160393149798e+17,2,1.2878257325902e+20,0,0.0,9,1.2648910459912177e+20,0,0.0,99.87994212962963,630
0x04bef5ce18d1211e16d3dd30252f7eca71198412,1,9.661923113650066e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04bf664ad34a7a838518ba3c22eb1174584589b1,1,6723002080636700.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c009847728a5d8094b1c88954d5f1a39d02c75,1,7e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,4,1.366871094908786e+19,2,25000000000.0,0,0.0,0,0.0,1,0.0,37.082175925925924,510
0x04c172c3ea090370e7947415ea2d0ee6a486702b,1,1108055.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c18cbf703c72591f1800b52d801a948f55e00c,18,1.0652284517537697e+22,12,9.000000614392901e+17,12,9.002512536309074e+17,24,1.349078008884054e+22,0,1.000279102416077,100.21322916666666,800
0x04c21b856704bd1bf00faceae9a76af5742aa60d,1,1342848.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c233493c34a74c4739fc589b52d25c5776de4e,2,2000000000000000.0,1,6.0,0,0.0,0,0.0,0,0.0,0.013449074074074073,380
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,1,5e+18,0,0.0,0,0.0,1,2.0103522556764285e+17,0,1.0,23.959074074074074,610
0x04c2596bb175752f87f3f41e7352543beec82edf,2,3e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.8728819444444444,550
0x04c28766bf1e464f9a87432281d6a456342b7c3e,1,1052575.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,1,1082940.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c2e657cb2b0d86d7129819808430d889ed2660,4,234016692839.0,2,29083296980.0,1,29122822922.0,13,2.3708271177832942e+23,0,1.0013590598764364,35.07579861111111,800
0x04c322117e21cd15163b9954eff247e9f32359a9,5,100000002031053.0,1,1000000000000.0,0,0.0,0,0.0,0,0.0,27.8425,530
0x04c3611d4504b454f1309e0f523db8d0f95feac2,48,4.8383829860226793e+20,8,3.500000126262909e+17,7,3.5000011903856806e+17,35,6.239541300698369e+18,3,1.0000003040350667,97.13148148148149,600
0x04c3ef3269f17c13df50fc16197df38f90c5c587,1,1.3e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,3,4.000000000012183e+19,3,9.00000000000131e+22,0,0.0,0,0.0,0,0.0,26.709583333333335,530
0x04c478f571836b5dbcf487f7936f3416c4df0b67,1,1247701.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c55912af70c59cefbc350eb864071f24835fcf,52,2.529088269104314e+21,36,1.4012361700446922e+21,14,2.350302304343666e+17,16,3.537562958132071e+17,0,0.00016773063346407218,34.146631944444444,630
0x04c5b00702a584b793238546243d15f6edb61527,3,1.830000010233e+18,0,0.0,0,0.0,1,10233000112.0,0,1.0,29.361655092592592,610
0x04c5ed69842a879976fb324716396c09a6470585,1,3.4e+16,1,5000000000000000.0,0,0.0,0,0.0,0,0.0,0.0,480
0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,0,0.0,0,0.0,0,0.0,1,1.2601847188778856e+16,0,1.0,0.0,460
0x04c665fe7d65749cb83076630cae591cb8ec8307,1,1.0257465570851186e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,6,1.7393300980772096e+19,2,787803451.0,3,787956510.0,6,2423376797.0,0,1.0001942857698907,3.3678935185185184,700
0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,2,5074986.0,0,0.0,0,0.0,0,0.0,0,1.0,5.728993055555556,550
0x04c703a95f5d4215926e8b45668f709bcfef0163,2,2020344.0,0,0.0,0,0.0,0,0.0,0,1.0,2.731967592592593,550
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,11,1.7606707543252615e+20,10,146954579.0,2,47358311.0,3,1.1353716468519493e+17,0,0.3222649564393635,69.2800925925926,610
0x04c89b6513400df610c062f09bc243a743f34fd9,33,1.127352736766999e+22,21,1.4293697980940545e+22,12,1.5349221719690573e+21,19,1.542798761515211e+21,0,0.10738453925749293,106.11525462962963,630
0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,5,38619000000.0,1,10000000000.0,1,10003946637.0,5,7.044494035584488e+18,0,1.0003946637,11.9871875,750
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,5,5.851373265857748e+19,0,0.0,0,0.0,4,5.8513799546261774e+19,0,1.0,68.72589120370371,690
0x04c9a437a766af5c8de653ac66d61e9217a7455f,2,1367802.0,0,0.0,0,0.0,0,0.0,0,1.0,7.739027777777777,550
0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,2,1.5e+19,1,5e+18,0,0.0,0,0.0,0,0.0,0.001875,480
0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,1,5.3e+21,1,9.99e+20,1,9.99e+20,1,5.3e+21,0,1.0,0.001574074074074074,660
0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,1,1.000591909934697e+19,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04ca9d52ee6f8638fa959375b6963d080d4c844f,80,4.2870023241565706e+24,44,2.532151219608462e+24,1,4000000000.0,0,0.0,0,1.5796844868603488e-15,128.18734953703705,580
0x04cb9f14ec7372bc0cce89756a395787703d8bd2,1,5023990142455051.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04cc760c74225af2df2dff53f0710c61c22edad3,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,1,4092390628983314.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04ccc2b6e312d9bd573b3885b4c2bfd29c5493e3,1,297661095.0,1,236672602.0,0,0.0,0,0.0,0,0.0,0.5601967592592593,480
0x04ccd789d60c68242d38ba1691a5debe545d9d74,6,9.99397527757413e+19,0,0.0,0,0.0,2,1.9996360909270398e+20,0,1.0,73.82908564814815,670
0x04cd1eed570dbc3ab3793b06160cdf21797806c5,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x04cd500c83e303daad0971760823fcb6f8c870e7,3,1.5372859453136916e+20,0,0.0,0,0.0,2,1.0380432867818037e+20,0,1.0,90.83899305555556,670
